"","unique_id","Plate","Well.ID","beadset","secondary","Median.BL2.H.of.1_mean","Median.BL2.H.of.1_median","Median.BL2.H.of.1_sd","Median.BL2.H.of.2_mean","Median.BL2.H.of.2_median","Median.BL2.H.of.2_sd","Median.BL2.H.of.3_mean","Median.BL2.H.of.3_median","Median.BL2.H.of.3_sd","Median.BL2.H.of.4_mean","Median.BL2.H.of.4_median","Median.BL2.H.of.4_sd","Median.BL2.H.of.5_mean","Median.BL2.H.of.5_median","Median.BL2.H.of.5_sd","Median.BL2.H.of.6_mean","Median.BL2.H.of.6_median","Median.BL2.H.of.6_sd","Median.BL2.H.of.7_mean","Median.BL2.H.of.7_median","Median.BL2.H.of.7_sd","Median.BL2.H.of.8_mean","Median.BL2.H.of.8_median","Median.BL2.H.of.8_sd","Median.BL2.H.of.9_mean","Median.BL2.H.of.9_median","Median.BL2.H.of.9_sd","Median.BL2.H.of.10_mean","Median.BL2.H.of.10_median","Median.BL2.H.of.10_sd","Median.BL2.H.of.11_mean","Median.BL2.H.of.11_median","Median.BL2.H.of.11_sd","Median.BL2.H.of.12_mean","Median.BL2.H.of.12_median","Median.BL2.H.of.12_sd","Median.BL2.H.of.13_mean","Median.BL2.H.of.13_median","Median.BL2.H.of.13_sd","Median.BL2.H.of.14_mean","Median.BL2.H.of.14_median","Median.BL2.H.of.14_sd","Median.BL2.H.of.15_mean","Median.BL2.H.of.15_median","Median.BL2.H.of.15_sd","Median.BL2.H.of.16_mean","Median.BL2.H.of.16_median","Median.BL2.H.of.16_sd","Median.BL2.H.of.17_mean","Median.BL2.H.of.17_median","Median.BL2.H.of.17_sd","Median.BL2.H.of.18_mean","Median.BL2.H.of.18_median","Median.BL2.H.of.18_sd","Median.BL2.H.of.19_mean","Median.BL2.H.of.19_median","Median.BL2.H.of.19_sd","Median.BL2.H.of.20_mean","Median.BL2.H.of.20_median","Median.BL2.H.of.20_sd","Median.BL2.H.of.21_mean","Median.BL2.H.of.21_median","Median.BL2.H.of.21_sd","Median.BL2.H.of.22_mean","Median.BL2.H.of.22_median","Median.BL2.H.of.22_sd","Median.BL2.H.of.23_mean","Median.BL2.H.of.23_median","Median.BL2.H.of.23_sd","Median.BL2.H.of.24_mean","Median.BL2.H.of.24_median","Median.BL2.H.of.24_sd","Median.BL2.H.of.33_mean","Median.BL2.H.of.33_median","Median.BL2.H.of.33_sd","Median.BL2.H.of.54_mean","Median.BL2.H.of.54_median","Median.BL2.H.of.54_sd","Median.BL2.H.of.60_mean","Median.BL2.H.of.60_median","Median.BL2.H.of.60_sd"
"789","Nasal_96",3,"H23","2","IgM",2196.75,2196.75,144.603336752649,2080,2080,145.663996924429,1917,1917,1.4142135623731,2028,2028,199.404112294606,2992,2992,154.149278298667,1966.75,1966.75,18.7383297014435,2212.75,2212.75,44.9012806053458,2304,2304,46.6690475583121,2138,2138,19.7989898732233,1999,1999,123.036579926459,3063.25,3063.25,25.809397513309,2416,2416,207.889393668845,2108,2108,49.4974746830583,1997.5,1997.5,122.329473145273,1793.5,1793.5,22.6274169979695,3127.75,3127.75,22.2738636073762,2607,2607,193.747258045114,1932,1932,67.8822509939086,2311.5,2311.5,163.341666454092,2130.25,2130.25,90.1561146012848,2587.5,2587.5,115.258405333407,1820,1820,83.4386001800126,3057.5,3057.5,89.8025612106915,2582,2582,212.132034355964,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","Nasal_96",3,"H24","2","IgM",2196.75,2196.75,144.603336752649,2080,2080,145.663996924429,1917,1917,1.4142135623731,2028,2028,199.404112294606,2992,2992,154.149278298667,1966.75,1966.75,18.7383297014435,2212.75,2212.75,44.9012806053458,2304,2304,46.6690475583121,2138,2138,19.7989898732233,1999,1999,123.036579926459,3063.25,3063.25,25.809397513309,2416,2416,207.889393668845,2108,2108,49.4974746830583,1997.5,1997.5,122.329473145273,1793.5,1793.5,22.6274169979695,3127.75,3127.75,22.2738636073762,2607,2607,193.747258045114,1932,1932,67.8822509939086,2311.5,2311.5,163.341666454092,2130.25,2130.25,90.1561146012848,2587.5,2587.5,115.258405333407,1820,1820,83.4386001800126,3057.5,3057.5,89.8025612106915,2582,2582,212.132034355964,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","Nasal_96",4,"H23","2","IgA",2273,2273,147.078210486802,2210.75,2210.75,7.42462120245875,2126,2126,39.5979797464467,2228,2228,50.2045814642449,3097.5,3097.5,13.4350288425444,1970.75,1970.75,133.996735034851,2180.75,2180.75,42.7799602617861,2401.5,2401.5,10.6066017177982,2143.5,2143.5,83.4386001800126,2045,2045,149.906637611548,3045,3045,151.320851173921,2344,2344,90.5096679918781,2050.75,2050.75,100.055609537896,1992.25,1992.25,109.955104474508,1922.5,1922.5,143.542676580869,3144,3144,2.82842712474619,2801.75,2801.75,154.502831689261,1927,1927,200.818325856979,2332.5,2332.5,102.530483272049,2254,2254,56.5685424949238,2545.5,2545.5,64.3467170879758,2025.75,2025.75,107.126677349762,3239.25,3239.25,124.097240098239,2608.75,2608.75,80.9637264458597,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","Nasal_96",4,"H24","2","IgA",2273,2273,147.078210486802,2210.75,2210.75,7.42462120245875,2126,2126,39.5979797464467,2228,2228,50.2045814642449,3097.5,3097.5,13.4350288425444,1970.75,1970.75,133.996735034851,2180.75,2180.75,42.7799602617861,2401.5,2401.5,10.6066017177982,2143.5,2143.5,83.4386001800126,2045,2045,149.906637611548,3045,3045,151.320851173921,2344,2344,90.5096679918781,2050.75,2050.75,100.055609537896,1992.25,1992.25,109.955104474508,1922.5,1922.5,143.542676580869,3144,3144,2.82842712474619,2801.75,2801.75,154.502831689261,1927,1927,200.818325856979,2332.5,2332.5,102.530483272049,2254,2254,56.5685424949238,2545.5,2545.5,64.3467170879758,2025.75,2025.75,107.126677349762,3239.25,3239.25,124.097240098239,2608.75,2608.75,80.9637264458597,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","Negcontrol1",1,"P07","1","IgM",2243,2243,4.24264068711928,2164,2164,94.7523086789974,2226.25,2226.25,221.677975901983,2124,2124,77.7817459305202,3007,3007,69.2964645562817,1902.75,1902.75,68.2358043845018,2020.25,2020.25,55.507882323144,2257,2257,62.2253967444162,2235,2235,33.9411254969543,2051.5,2051.5,313.248304065641,3449,3449,164.048773235279,2234.25,2234.25,117.026172286374,2058,2058,270.114790413261,2020.5,2020.5,44.5477272147525,1846.25,1846.25,23.6880771697493,2978,2978,50.9116882454314,2665.25,2665.25,134.703841816037,1878,1878,90.5096679918781,2471,2471,38.1837661840736,2219.25,2219.25,139.653589284343,2634.5,2634.5,142.128463018496,1909,1909,53.7401153701776,12407,12407,1288.34855532189,28365.5,28365.5,4488.00674019102,NA,NA,NA,2934.5,2934.5,48.7903679018718,NA,NA,NA
"794","Negcontrol1",1,"P08","1","IgM",2243,2243,4.24264068711928,2164,2164,94.7523086789974,2226.25,2226.25,221.677975901983,2124,2124,77.7817459305202,3007,3007,69.2964645562817,1902.75,1902.75,68.2358043845018,2020.25,2020.25,55.507882323144,2257,2257,62.2253967444162,2235,2235,33.9411254969543,2051.5,2051.5,313.248304065641,3449,3449,164.048773235279,2234.25,2234.25,117.026172286374,2058,2058,270.114790413261,2020.5,2020.5,44.5477272147525,1846.25,1846.25,23.6880771697493,2978,2978,50.9116882454314,2665.25,2665.25,134.703841816037,1878,1878,90.5096679918781,2471,2471,38.1837661840736,2219.25,2219.25,139.653589284343,2634.5,2634.5,142.128463018496,1909,1909,53.7401153701776,12407,12407,1288.34855532189,28365.5,28365.5,4488.00674019102,NA,NA,NA,2934.5,2934.5,48.7903679018718,NA,NA,NA
"795","Negcontrol1",2,"P07","1","IgA",2181.5,2181.5,74.2462120245875,2096.5,2096.5,60.1040764008565,2037.25,2037.25,110.662211255695,1974.5,1974.5,52.3259018078045,2984.5,2984.5,60.1040764008565,1837.25,1837.25,76.7210857587404,2024.75,2024.75,141.067802846716,2062,2062,28.2842712474619,2155.5,2155.5,9.19238815542512,1972,1972,94.7523086789974,3727.25,3727.25,182.079996155536,2171.25,2171.25,92.2774349448445,1885.75,1885.75,31.4662517628014,1994.25,1994.25,71.7713382904346,1929,1929,9.89949493661167,2809.25,2809.25,54.0936687607709,2432,2432,57.9827560572969,1768.5,1768.5,167.584307141212,2372.5,2372.5,21.920310216783,2199.5,2199.5,153.442171517481,2481,2481,103.237590053236,1930,1930,14.142135623731,61059,61059,1733.82582746941,155205.5,155205.5,20981.9795181484,NA,NA,NA,3016.75,3016.75,97.9342891943368,NA,NA,NA
"796","Negcontrol1",2,"P08","1","IgA",2181.5,2181.5,74.2462120245875,2096.5,2096.5,60.1040764008565,2037.25,2037.25,110.662211255695,1974.5,1974.5,52.3259018078045,2984.5,2984.5,60.1040764008565,1837.25,1837.25,76.7210857587404,2024.75,2024.75,141.067802846716,2062,2062,28.2842712474619,2155.5,2155.5,9.19238815542512,1972,1972,94.7523086789974,3727.25,3727.25,182.079996155536,2171.25,2171.25,92.2774349448445,1885.75,1885.75,31.4662517628014,1994.25,1994.25,71.7713382904346,1929,1929,9.89949493661167,2809.25,2809.25,54.0936687607709,2432,2432,57.9827560572969,1768.5,1768.5,167.584307141212,2372.5,2372.5,21.920310216783,2199.5,2199.5,153.442171517481,2481,2481,103.237590053236,1930,1930,14.142135623731,61059,61059,1733.82582746941,155205.5,155205.5,20981.9795181484,NA,NA,NA,3016.75,3016.75,97.9342891943368,NA,NA,NA
"797","Negcontrol1",3,"P07","2","IgM",2209.75,2209.75,115.611958724001,2127,2127,25.4558441227157,1837.75,1837.75,107.833784130949,2078.75,2078.75,55.507882323144,3088.5,3088.5,60.1040764008565,1886.5,1886.5,75.6604255869606,2168,2168,39.5979797464467,2182.5,2182.5,37.476659402887,2148,2148,32.5269119345812,2075,2075,2.12132034355964,3134.75,3134.75,71.7713382904346,2336.25,2336.25,162.281006282313,2048.75,2048.75,60.4576297914498,2013.5,2013.5,123.743686707646,1925.25,1925.25,72.4784450716211,3143.5,3143.5,202.939646200539,2806.25,2806.25,109.247997693322,1877.25,1877.25,128.339880785358,2118.5,2118.5,266.579256507328,2131,2131,45.254833995939,2643.75,2643.75,57.6292026667036,2002.5,2002.5,31.8198051533946,3099,3099,137.17871555019,2643,2643,258.801081914276,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","Negcontrol1",3,"P08","2","IgM",2209.75,2209.75,115.611958724001,2127,2127,25.4558441227157,1837.75,1837.75,107.833784130949,2078.75,2078.75,55.507882323144,3088.5,3088.5,60.1040764008565,1886.5,1886.5,75.6604255869606,2168,2168,39.5979797464467,2182.5,2182.5,37.476659402887,2148,2148,32.5269119345812,2075,2075,2.12132034355964,3134.75,3134.75,71.7713382904346,2336.25,2336.25,162.281006282313,2048.75,2048.75,60.4576297914498,2013.5,2013.5,123.743686707646,1925.25,1925.25,72.4784450716211,3143.5,3143.5,202.939646200539,2806.25,2806.25,109.247997693322,1877.25,1877.25,128.339880785358,2118.5,2118.5,266.579256507328,2131,2131,45.254833995939,2643.75,2643.75,57.6292026667036,2002.5,2002.5,31.8198051533946,3099,3099,137.17871555019,2643,2643,258.801081914276,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","Negcontrol1",4,"P07","2","IgA",2522.5,2522.5,283.549819255806,2098.75,2098.75,47.0226009489054,2131,2131,289.913780286484,2181.5,2181.5,57.2756492761104,3218.25,3218.25,95.8129688507772,2169.5,2169.5,210.010714012405,2341,2341,135.764501987817,2380.5,2380.5,152.027957955108,2423.5,2423.5,358.50313806158,2211.75,2211.75,204.707413153506,3149.75,3149.75,75.3068721963673,2624.75,2624.75,164.402326625872,2233,2233,431.335136523794,2295.75,2295.75,329.158206642338,2194.25,2194.25,319.965818486913,3228.25,3228.25,199.7576656852,2823.5,2823.5,219.910208949016,2315.25,2315.25,262.690169210802,2276.75,2276.75,366.634866045225,2430.5,2430.5,396.686904245653,2903.25,2903.25,120.561706192306,2100.25,2100.25,10.9601551083915,213878,213878,96008.1303223847,127587.5,127587.5,128111.485295035,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","Negcontrol1",4,"P08","2","IgA",2522.5,2522.5,283.549819255806,2098.75,2098.75,47.0226009489054,2131,2131,289.913780286484,2181.5,2181.5,57.2756492761104,3218.25,3218.25,95.8129688507772,2169.5,2169.5,210.010714012405,2341,2341,135.764501987817,2380.5,2380.5,152.027957955108,2423.5,2423.5,358.50313806158,2211.75,2211.75,204.707413153506,3149.75,3149.75,75.3068721963673,2624.75,2624.75,164.402326625872,2233,2233,431.335136523794,2295.75,2295.75,329.158206642338,2194.25,2194.25,319.965818486913,3228.25,3228.25,199.7576656852,2823.5,2823.5,219.910208949016,2315.25,2315.25,262.690169210802,2276.75,2276.75,366.634866045225,2430.5,2430.5,396.686904245653,2903.25,2903.25,120.561706192306,2100.25,2100.25,10.9601551083915,213878,213878,96008.1303223847,127587.5,127587.5,128111.485295035,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","Negcontrol2",1,"P09","1","IgM",2150.25,2150.25,259.861742086056,2059.25,2059.25,13.0814754519511,2108.25,2108.25,113.490638380441,2055.5,2055.5,86.9741340859454,2904,2904,98.9949493661167,1890.5,1890.5,50.2045814642449,1967,1967,110.308657865101,2342.75,2342.75,60.4576297914498,2220.25,2220.25,100.762716319083,1992.25,1992.25,194.100811435707,3480.25,3480.25,37.8302127934803,2205,2205,93.3380951166243,1962.5,1962.5,37.476659402887,1998.5,1998.5,30.4055915910215,1934.25,1934.25,60.4576297914498,2841.25,2841.25,179.958675811976,2711,2711,72.1248916810278,1861.5,1861.5,4.94974746830583,2398.25,2398.25,28.6378246380552,2305.75,2305.75,7.42462120245875,2556,2556,50.9116882454314,1815,1815,29.698484809835,4366,4366,192.333044482741,12267,12267,847.113923861484,NA,NA,NA,2939.75,2939.75,61.1647365726364,NA,NA,NA
"802","Negcontrol2",1,"P10","1","IgM",2150.25,2150.25,259.861742086056,2059.25,2059.25,13.0814754519511,2108.25,2108.25,113.490638380441,2055.5,2055.5,86.9741340859454,2904,2904,98.9949493661167,1890.5,1890.5,50.2045814642449,1967,1967,110.308657865101,2342.75,2342.75,60.4576297914498,2220.25,2220.25,100.762716319083,1992.25,1992.25,194.100811435707,3480.25,3480.25,37.8302127934803,2205,2205,93.3380951166243,1962.5,1962.5,37.476659402887,1998.5,1998.5,30.4055915910215,1934.25,1934.25,60.4576297914498,2841.25,2841.25,179.958675811976,2711,2711,72.1248916810278,1861.5,1861.5,4.94974746830583,2398.25,2398.25,28.6378246380552,2305.75,2305.75,7.42462120245875,2556,2556,50.9116882454314,1815,1815,29.698484809835,4366,4366,192.333044482741,12267,12267,847.113923861484,NA,NA,NA,2939.75,2939.75,61.1647365726364,NA,NA,NA
"803","Negcontrol2",2,"P09","1","IgA",2526.75,2526.75,10.9601551083915,3408.25,3408.25,21.5667568261897,2623,2623,83.4386001800126,2325.25,2325.25,58.3363094478902,3420.75,3420.75,39.2444263558534,2308.75,2308.75,11.667261889578,2622,2622,69.2964645562817,2841.5,2841.5,82.7314933988261,3416,3416,171.119841047144,2290.75,2290.75,44.9012806053458,13067.25,13067.25,280.367838740466,2624,2624,18.3847763108502,2274.75,2274.75,117.026172286374,2160.75,2160.75,19.4454364826301,2969.75,2969.75,33.587572106361,3329.25,3329.25,63.286056916196,3732,3732,111.722871427475,2307.5,2307.5,147.785317267988,2598,2598,28.2842712474619,2470.5,2470.5,89.8025612106915,3957.5,3957.5,114.551298552221,2124.25,2124.25,1.06066017177982,563084,563084,3129.65461353166,1730389,1730389,87578.0032770787,NA,NA,NA,90670.5,90670.5,3745.54461994514,NA,NA,NA
"804","Negcontrol2",2,"P10","1","IgA",2526.75,2526.75,10.9601551083915,3408.25,3408.25,21.5667568261897,2623,2623,83.4386001800126,2325.25,2325.25,58.3363094478902,3420.75,3420.75,39.2444263558534,2308.75,2308.75,11.667261889578,2622,2622,69.2964645562817,2841.5,2841.5,82.7314933988261,3416,3416,171.119841047144,2290.75,2290.75,44.9012806053458,13067.25,13067.25,280.367838740466,2624,2624,18.3847763108502,2274.75,2274.75,117.026172286374,2160.75,2160.75,19.4454364826301,2969.75,2969.75,33.587572106361,3329.25,3329.25,63.286056916196,3732,3732,111.722871427475,2307.5,2307.5,147.785317267988,2598,2598,28.2842712474619,2470.5,2470.5,89.8025612106915,3957.5,3957.5,114.551298552221,2124.25,2124.25,1.06066017177982,563084,563084,3129.65461353166,1730389,1730389,87578.0032770787,NA,NA,NA,90670.5,90670.5,3745.54461994514,NA,NA,NA
"805","Negcontrol2",3,"P09","2","IgM",2073.25,2073.25,75.3068721963673,1968,1968,21.2132034355964,1951,1951,38.1837661840736,2039,2039,12.0208152801713,2922.75,2922.75,206.828733497065,1942.5,1942.5,74.2462120245875,2174.25,2174.25,51.9723484172112,2213.25,2213.25,143.896229971462,2214.5,2214.5,3.53553390593274,2109.75,2109.75,74.5997654151808,3026.25,3026.25,39.2444263558534,2265.25,2265.25,7.42462120245875,1947.5,1947.5,14.8492424049175,1943,1943,1.4142135623731,1818,1818,39.5979797464467,3089,3089,5.65685424949238,2893,2893,46.6690475583121,1949.5,1949.5,3.53553390593274,2120.25,2120.25,86.6205806953521,2273.75,2273.75,38.5373195746668,2465.5,2465.5,72.8319984622144,2027.5,2027.5,77.0746391493337,3054.75,3054.75,8.1317279836453,2479.5,2479.5,3.53553390593274,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","Negcontrol2",3,"P10","2","IgM",2073.25,2073.25,75.3068721963673,1968,1968,21.2132034355964,1951,1951,38.1837661840736,2039,2039,12.0208152801713,2922.75,2922.75,206.828733497065,1942.5,1942.5,74.2462120245875,2174.25,2174.25,51.9723484172112,2213.25,2213.25,143.896229971462,2214.5,2214.5,3.53553390593274,2109.75,2109.75,74.5997654151808,3026.25,3026.25,39.2444263558534,2265.25,2265.25,7.42462120245875,1947.5,1947.5,14.8492424049175,1943,1943,1.4142135623731,1818,1818,39.5979797464467,3089,3089,5.65685424949238,2893,2893,46.6690475583121,1949.5,1949.5,3.53553390593274,2120.25,2120.25,86.6205806953521,2273.75,2273.75,38.5373195746668,2465.5,2465.5,72.8319984622144,2027.5,2027.5,77.0746391493337,3054.75,3054.75,8.1317279836453,2479.5,2479.5,3.53553390593274,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","Negcontrol2",4,"P09","2","IgA",2595,2595,140.007142674936,3335.25,3335.25,270.468343803854,2709.5,2709.5,514.06662992262,2643,2643,346.482322781408,3831,3831,53.7401153701776,2517.25,2517.25,39.9515331370399,2649.5,2649.5,422.849855149555,2993.25,2993.25,211.071374184184,2683,2683,46.6690475583121,2702.25,2702.25,220.26376233961,3819.25,3819.25,375.120147419463,3177.5,3177.5,239.70919882224,2634,2634,373.352380466497,2602.25,2602.25,339.764808360136,3028,3028,113.137084989848,4114.5,4114.5,523.966124859232,3308.25,3308.25,358.149584670986,2946.75,2946.75,150.260191002141,18497.5,18497.5,18788.5342829078,2790,2790,389.615836433788,3197.25,3197.25,529.269425718131,2265,2265,124.450793488832,1210737.25,1210737.25,153045.838166626,1279102,1279102,615544.938304264,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","Negcontrol2",4,"P10","2","IgA",2595,2595,140.007142674936,3335.25,3335.25,270.468343803854,2709.5,2709.5,514.06662992262,2643,2643,346.482322781408,3831,3831,53.7401153701776,2517.25,2517.25,39.9515331370399,2649.5,2649.5,422.849855149555,2993.25,2993.25,211.071374184184,2683,2683,46.6690475583121,2702.25,2702.25,220.26376233961,3819.25,3819.25,375.120147419463,3177.5,3177.5,239.70919882224,2634,2634,373.352380466497,2602.25,2602.25,339.764808360136,3028,3028,113.137084989848,4114.5,4114.5,523.966124859232,3308.25,3308.25,358.149584670986,2946.75,2946.75,150.260191002141,18497.5,18497.5,18788.5342829078,2790,2790,389.615836433788,3197.25,3197.25,529.269425718131,2265,2265,124.450793488832,1210737.25,1210737.25,153045.838166626,1279102,1279102,615544.938304264,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","Negcontrol3",1,"P11","1","IgM",2246,2246,301.227488785469,2171.25,2171.25,195.51502499808,2291.75,2291.75,137.532268940783,2188.5,2188.5,85.5599205235722,3090,3090,41.7193000900063,2054.75,2054.75,12.3743686707646,2058.5,2058.5,92.6309883354377,2485.75,2485.75,68.2358043845018,2157.5,2157.5,160.513239329346,2044.5,2044.5,30.4055915910215,3651.75,3651.75,146.724657096209,2145,2145,2.82842712474619,2071.25,2071.25,97.9342891943368,2069.5,2069.5,93.3380951166243,2079.5,2079.5,140.714249456123,2853.5,2853.5,228.395490323255,2786.75,2786.75,276.832304834533,1849.5,1849.5,76.3675323681471,2596,2596,67.8822509939086,2389,2389,77.7817459305202,2448.25,2448.25,157.331258814007,1909.25,1909.25,148.845977439768,52096.5,52096.5,3442.9029175973,11255,11255,21.2132034355964,NA,NA,NA,7457.5,7457.5,235.46655813512,NA,NA,NA
"810","Negcontrol3",1,"P12","1","IgM",2246,2246,301.227488785469,2171.25,2171.25,195.51502499808,2291.75,2291.75,137.532268940783,2188.5,2188.5,85.5599205235722,3090,3090,41.7193000900063,2054.75,2054.75,12.3743686707646,2058.5,2058.5,92.6309883354377,2485.75,2485.75,68.2358043845018,2157.5,2157.5,160.513239329346,2044.5,2044.5,30.4055915910215,3651.75,3651.75,146.724657096209,2145,2145,2.82842712474619,2071.25,2071.25,97.9342891943368,2069.5,2069.5,93.3380951166243,2079.5,2079.5,140.714249456123,2853.5,2853.5,228.395490323255,2786.75,2786.75,276.832304834533,1849.5,1849.5,76.3675323681471,2596,2596,67.8822509939086,2389,2389,77.7817459305202,2448.25,2448.25,157.331258814007,1909.25,1909.25,148.845977439768,52096.5,52096.5,3442.9029175973,11255,11255,21.2132034355964,NA,NA,NA,7457.5,7457.5,235.46655813512,NA,NA,NA
"811","Negcontrol3",2,"P11","1","IgA",10317.5,10317.5,441.941738241592,8076.5,8076.5,772.867711836896,22596.5,22596.5,1293.2983027902,12367.75,12367.75,829.789807722414,12931.25,12931.25,495.328300221177,15065.5,15065.5,871.862661203013,137591.5,137591.5,19255.2247584909,18210.5,18210.5,33.9411254969543,11971.75,11971.75,751.300955010707,18798.5,18798.5,936.916485072175,63078.75,63078.75,937.977145243955,16253.25,16253.25,1642.25549930576,12226.5,12226.5,959.543902070145,5730,5730,134.350288425444,17432.5,17432.5,932.673844385056,40296,40296,196.57568516986,11056,11056,318.905158315133,12621,12621,615.182899632296,23702.75,23702.75,937.270038462769,13078.25,13078.25,793.7273618819,14459,14459,769.332177930964,14660.75,14660.75,48.4368145112785,931853.75,931853.75,47768.9521564478,1565028.75,1565028.75,69668.7562765764,NA,NA,NA,24660,24660,2040.71017050438,NA,NA,NA
"812","Negcontrol3",2,"P12","1","IgA",10317.5,10317.5,441.941738241592,8076.5,8076.5,772.867711836896,22596.5,22596.5,1293.2983027902,12367.75,12367.75,829.789807722414,12931.25,12931.25,495.328300221177,15065.5,15065.5,871.862661203013,137591.5,137591.5,19255.2247584909,18210.5,18210.5,33.9411254969543,11971.75,11971.75,751.300955010707,18798.5,18798.5,936.916485072175,63078.75,63078.75,937.977145243955,16253.25,16253.25,1642.25549930576,12226.5,12226.5,959.543902070145,5730,5730,134.350288425444,17432.5,17432.5,932.673844385056,40296,40296,196.57568516986,11056,11056,318.905158315133,12621,12621,615.182899632296,23702.75,23702.75,937.270038462769,13078.25,13078.25,793.7273618819,14459,14459,769.332177930964,14660.75,14660.75,48.4368145112785,931853.75,931853.75,47768.9521564478,1565028.75,1565028.75,69668.7562765764,NA,NA,NA,24660,24660,2040.71017050438,NA,NA,NA
"813","Negcontrol3",3,"P11","2","IgM",2010,2010,38.1837661840736,2086,2086,33.9411254969543,1959,1959,80.6101730552664,2110,2110,77.7817459305202,3135.5,3135.5,245.366053071732,1920,1920,85.5599205235722,2151.75,2151.75,39.9515331370399,2260.25,2260.25,47.729707730092,2127.25,2127.25,111.369318036881,2006.75,2006.75,138.946482503157,3269,3269,149.906637611548,2336,2336,197.989898732233,1932.25,1932.25,25.1022907321224,2139.5,2139.5,120.9152595829,1804,1804,29.698484809835,3161.5,3161.5,34.6482322781408,2728.25,2728.25,107.126677349762,1979.75,1979.75,1.76776695296637,2136.5,2136.5,71.4177848998413,2204.75,2204.75,121.268812973493,2552,2552,2.82842712474619,1880.5,1880.5,61.5182899632296,3179.5,3179.5,51.618795026618,2648.5,2648.5,1.4142135623731,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","Negcontrol3",3,"P12","2","IgM",2010,2010,38.1837661840736,2086,2086,33.9411254969543,1959,1959,80.6101730552664,2110,2110,77.7817459305202,3135.5,3135.5,245.366053071732,1920,1920,85.5599205235722,2151.75,2151.75,39.9515331370399,2260.25,2260.25,47.729707730092,2127.25,2127.25,111.369318036881,2006.75,2006.75,138.946482503157,3269,3269,149.906637611548,2336,2336,197.989898732233,1932.25,1932.25,25.1022907321224,2139.5,2139.5,120.9152595829,1804,1804,29.698484809835,3161.5,3161.5,34.6482322781408,2728.25,2728.25,107.126677349762,1979.75,1979.75,1.76776695296637,2136.5,2136.5,71.4177848998413,2204.75,2204.75,121.268812973493,2552,2552,2.82842712474619,1880.5,1880.5,61.5182899632296,3179.5,3179.5,51.618795026618,2648.5,2648.5,1.4142135623731,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","Negcontrol3",4,"P11","2","IgA",9888,9888,10397.298110567,6344.5,6344.5,6063.44064867464,7390.75,7390.75,7798.32713631584,7053.25,7053.25,7076.37111272437,8276.25,8276.25,7386.08388288408,8854.25,8854.25,9952.88149859125,7415.5,7415.5,7434.52069739536,6614,6614,5982.12336883819,6515.5,6515.5,6171.62798619619,6786.25,6786.25,6874.84568008621,6197,6197,4467.50064353661,8780.5,8780.5,9272.2912216992,6294.75,6294.75,5940.05051535759,7506.5,7506.5,7845.34973726474,6572.75,6572.75,6645.03597620058,7727.75,7727.75,6555.94052177108,7408.5,7408.5,6654.5819177466,5998.75,5998.75,5601.34636716924,10921,10921,12319.214341832,13334.5,13334.5,15607.9679811307,5303.75,5303.75,3924.79618897593,5821.5,5821.5,5460.98567110371,512742,512742,669355.76435256,1005730.5,1005730.5,943170.84455177,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","Negcontrol3",4,"P12","2","IgA",9888,9888,10397.298110567,6344.5,6344.5,6063.44064867464,7390.75,7390.75,7798.32713631584,7053.25,7053.25,7076.37111272437,8276.25,8276.25,7386.08388288408,8854.25,8854.25,9952.88149859125,7415.5,7415.5,7434.52069739536,6614,6614,5982.12336883819,6515.5,6515.5,6171.62798619619,6786.25,6786.25,6874.84568008621,6197,6197,4467.50064353661,8780.5,8780.5,9272.2912216992,6294.75,6294.75,5940.05051535759,7506.5,7506.5,7845.34973726474,6572.75,6572.75,6645.03597620058,7727.75,7727.75,6555.94052177108,7408.5,7408.5,6654.5819177466,5998.75,5998.75,5601.34636716924,10921,10921,12319.214341832,13334.5,13334.5,15607.9679811307,5303.75,5303.75,3924.79618897593,5821.5,5821.5,5460.98567110371,512742,512742,669355.76435256,1005730.5,1005730.5,943170.84455177,NA,NA,NA,NA,NA,NA,NA,NA,NA
